I,Q
0.683508,-0.686686
-0.694182,0.676193
-0.712058,-0.74787
-0.697483,0.704238
0.718614,0.685669
0.706198,0.715258
0.691563,0.669445
-0.691411,-0.71049
-0.724109,0.705364
-0.705881,0.703255
0.691355,-0.729435
0.70172,0.734177
-0.693697,-0.689083
-0.703513,0.716316
0.687314,0.696185
0.734071,-0.710803
0.700848,-0.740722
0.694719,0.739045
0.699493,-0.724067
-0.70373,0.69816
-0.738119,-0.668987
-0.725865,0.658438
0.714021,-0.711843
-0.746779,-0.692455
0.66948,0.716166
0.69503,0.713465
0.67485,0.722715
-0.71179,-0.681435
-0.72007,-0.704717
-0.693034,0.714826
-0.687373,-0.73395
0.715908,0.690094
0.718499,-0.742545
-0.684767,0.677529
-0.711477,0.716161
-0.680379,-0.716532
0.733563,-0.743041
0.701011,-0.721405
-0.715201,0.721262
0.724091,0.725963
-0.707494,0.707361
-0.694526,0.677346
-0.712331,-0.728093
0.728325,-0.714175
0.654089,-0.744844
0.704116,-0.697605
0.726572,0.743416
-0.717766,-0.708883
-0.658417,-0.664693
0.73387,0.708414
-0.714412,-0.710196
0.728742,-0.684097
0.705332,0.739797
0.705127,0.69956
0.712901,-0.71181
0.766773,0.711277
-0.67913,-0.732703
0.695521,0.681293
0.738835,-0.721295
-0.655903,0.68073
-0.720128,-0.750549
0.735837,-0.717102
0.738368,0.687587
-0.744851,0.6843
0.707001,-0.703934
-0.683764,0.71392
-0.694167,0.690054
0.707547,0.722558
-0.723737,-0.690799
-0.710282,0.705084
0.689097,-0.702269
0.727516,0.731881
-0.739148,-0.699063
-0.706773,0.706862
0.699919,0.717381
0.678464,0.707752
-0.717874,-0.691539
-0.697561,-0.715034
-0.683264,0.680978
-0.692461,0.640721
-0.712238,-0.711029
-0.720441,-0.682962
0.6634,-0.743802
-0.706819,0.701319
-0.703212,-0.706955
0.70874,-0.687773
0.701134,-0.694314
0.698951,0.717629
0.730874,0.716863
0.732863,-0.715784
-0.705825,0.703472
-0.730442,-0.711202
0.690086,0.703822
-0.717275,0.70762
0.721414,0.726283
0.688746,-0.744232
0.741176,-0.713081
0.714393,0.729895
-0.691752,-0.69823
-0.658516,-0.72159
-0.73151,-0.726043
-0.669732,0.716628
-0.728764,-0.723402
-0.689922,-0.667825
0.685182,0.719228
0.690592,-0.739534
0.712797,0.69084
-0.678233,-0.708101
