TimeStamp,ECG,PPG,
20:55:02,-18,3039,0
20:55:02,-20,3076,0
20:55:02,-19,3069,0
20:55:02,-18,2979,0
20:55:02,-19,3097,0
20:55:02,-19,3027,0
20:55:02,-17,3000,0
20:55:02,-18,2915,0
20:55:02,-17,3081,0
20:55:02,-17,3099,0
20:55:02,-22,3007,0
20:55:02,-21,3075,0
20:55:02,-7,3110,0
20:55:02,6,3068,0
20:55:02,5,3054,0
20:55:02,-1,2915,0
20:55:02,-5,2950,0
20:55:02,-5,2999,0
20:55:02,-3,2988,0
20:55:02,-4,3049,0
20:55:02,-7,2975,0
20:55:02,-7,2981,0
20:55:02,-8,2962,0
20:55:02,-11,2947,0
20:55:02,-12,2953,0
20:55:02,-9,2952,0
20:55:02,-10,3025,0
20:55:02,-9,3012,0
20:55:02,-7,2965,0
20:55:02,-7,3030,0
20:55:02,6,2989,0
20:55:02,28,3015,0
20:55:02,14,2812,0
20:55:02,-45,2770,0
20:55:02,-86,2938,0
20:55:02,-75,2982,0
20:55:02,-49,3062,0
20:55:02,-33,3080,0
20:55:02,-19,2964,0
20:55:02,-9,2940,0
20:55:02,-7,2933,0
20:55:02,-4,2988,0
20:55:02,-1,2995,0
20:55:02,-1,3037,0
20:55:02,-1,3142,0
20:55:02,3,2904,0
20:55:02,3,2627,0
20:55:02,1,2639,0
20:55:02,2,2677,0
20:55:02,3,2702,0
20:55:02,4,2655,0
20:55:02,6,2741,0
20:55:02,7,2700,0
20:55:02,7,2744,0
20:55:02,8,2740,0
20:55:02,9,2654,0
20:55:02,11,2689,0
20:55:03,12,2572,0
20:55:03,14,2539,0
20:55:03,17,2693,0
20:55:03,17,2583,0
20:55:03,12,2611,0
20:55:03,14,2682,0
20:55:03,24,2661,0
20:55:03,29,2665,0
20:55:03,26,2644,0
20:55:03,25,2632,0
20:55:03,27,2622,0
20:55:03,25,2643,0
20:55:03,22,2679,0
20:55:03,19,2642,0
20:55:03,15,2647,0
20:55:03,9,2674,0
20:55:03,5,2645,0
20:55:03,1,2737,0
20:55:03,-4,2722,0
20:55:03,-6,2664,0
20:55:03,-8,2570,0
20:55:03,-9,2599,0
20:55:03,-10,2677,0
20:55:03,-10,2662,0
20:55:03,-10,2730,0
20:55:03,-11,2709,0
20:55:03,-11,2656,0
20:55:03,-10,2765,0
20:55:03,-9,2755,0
20:55:03,-13,2749,0
20:55:03,-15,2700,0
20:55:03,-10,2684,0
20:55:03,-7,2769,0
20:55:03,-9,2767,0
20:55:03,-10,2774,0
20:55:03,-9,2692,0
20:55:03,-11,2680,0
20:55:03,-14,2760,0
20:55:03,-14,2757,0
20:55:03,-12,2812,0
20:55:03,-9,2845,0
20:55:03,-8,2778,0
20:55:03,-11,2767,0
20:55:03,-12,2729,0
20:55:03,-11,2782,0
20:55:03,-11,2745,0
20:55:03,-13,2747,0
20:55:03,-12,2783,0
20:55:03,-12,2755,0
20:55:03,-13,2710,0
20:55:03,-11,2775,0
20:55:03,-11,2725,0
20:55:03,-12,2658,0
20:55:03,-10,2797,0
20:55:03,-14,2862,0
20:55:03,-22,2764,0
20:55:03,-19,2697,0
20:55:03,-9,2692,0
20:55:03,-8,2752,0
20:55:03,-9,2796,0
20:55:03,-8,2719,0
20:55:03,-9,2805,0
20:55:03,-12,2867,0
20:55:03,-9,2830,0
20:55:03,-9,2838,0
20:55:03,-11,2801,0
20:55:03,-8,2850,0
20:55:03,-9,2847,0
20:55:03,-24,2809,0
20:55:03,-37,2861,0
20:55:03,-35,2784,0
20:55:03,-28,2835,0
20:55:03,-24,2895,0
20:55:03,-23,2809,0
20:55:03,-21,2752,0
20:55:03,-19,2800,0
20:55:03,-18,2820,0
20:55:03,-18,2907,0
20:55:03,-16,2826,0
20:55:03,-17,2820,0
20:55:03,-20,2889,0
20:55:03,-19,2839,0
20:55:03,-12,2874,0
20:55:03,-10,2880,0
20:55:03,-12,2936,0
20:55:03,-9,2929,0
20:55:03,-8,2895,0
20:55:03,-11,2915,0
20:55:03,-10,2922,0
20:55:03,-9,2909,0
20:55:03,-11,2914,0
20:55:03,-9,2971,0
20:55:03,-8,2980,0
20:55:03,-10,2967,0
20:55:03,-8,3012,0
20:55:03,-5,3000,0
20:55:03,-1,2946,0
20:55:03,16,3017,0
20:55:03,33,2987,0
20:55:03,5,3009,0
20:55:03,-56,3015,0
20:55:03,-85,3302,0
20:55:03,-66,3326,0
20:55:03,-42,3230,0
20:55:03,-31,3435,0
20:55:03,-20,3384,0
20:55:03,-10,3425,0
20:55:03,-3,3439,0
20:55:03,2,3426,0
20:55:03,4,3440,0
20:55:03,4,3314,0
20:55:03,5,3367,0
20:55:03,5,3492,0
20:55:03,6,3424,0
20:55:03,7,3366,0
20:55:03,9,3369,0
20:55:03,8,3441,0
20:55:03,7,3415,0
20:55:03,9,3420,0
20:55:03,10,3512,0
20:55:03,11,3525,0
20:55:03,13,3534,0
20:55:03,14,3524,0
20:55:03,16,3440,0
20:55:03,18,3531,0
20:55:04,19,3632,0
20:55:04,21,3577,0
20:55:04,24,3587,0
20:55:04,26,3299,0
20:55:04,28,3267,0
20:55:04,28,3432,0
20:55:04,26,3514,0
20:55:04,28,3585,0
20:55:04,33,3559,0
20:55:04,33,3644,0
20:55:04,29,3560,0
20:55:04,25,3490,0
20:55:04,21,3579,0
20:55:04,15,3508,0
20:55:04,9,3475,0
20:55:04,5,3564,0
20:55:04,0,3589,0
20:55:04,-3,3581,0
20:55:04,-5,3517,0
20:55:04,-8,3613,0
20:55:04,-8,3589,0
20:55:04,-8,3574,0
20:55:04,-9,3654,0
20:55:04,-9,3625,0
20:55:04,-8,3616,0
20:55:04,-7,3581,0
20:55:04,-8,3614,0
20:55:04,-8,3655,0
20:55:04,-8,3546,0
20:55:04,-6,3535,0
20:55:04,-6,3630,0
20:55:04,-10,3677,0
20:55:04,-11,3670,0
20:55:04,-6,3580,0
20:55:04,-3,3576,0
20:55:04,-7,3652,0
20:55:04,-7,3603,0
20:55:04,-5,3586,0
20:55:04,-6,3586,0
20:55:04,-7,3599,0
20:55:04,-6,3625,0
20:55:04,-6,3514,0
20:55:04,-6,3499,0
20:55:04,-6,3596,0
20:55:04,-7,3636,0
20:55:04,-6,3556,0
20:55:04,-5,3547,0
20:55:04,-6,3604,0
20:55:04,-6,3537,0
20:55:04,-5,3594,0
20:55:04,-6,3566,0
20:55:04,-6,3530,0
20:55:04,-4,3491,0
20:55:04,-8,3453,0
20:55:04,-11,3407,0
20:55:04,0,3467,0
20:55:04,14,3482,0
20:55:04,13,3402,0
20:55:04,9,3357,0
20:55:04,12,3389,0
20:55:04,11,3386,0
20:55:04,3,3369,0
20:55:04,4,3399,0
20:55:04,5,3322,0
20:55:04,-2,3394,0
20:55:04,-7,3380,0
20:55:04,-5,3405,0
20:55:04,-4,3382,0
20:55:04,-2,3359,0
20:55:04,-2,3372,0
20:55:04,-4,3331,0
20:55:04,-4,3302,0
20:55:04,-3,3314,0
20:55:04,-5,3262,0
20:55:04,-4,3279,0
20:55:04,-3,3262,0
20:55:04,-6,3220,0
20:55:04,-4,3289,0
20:55:04,1,3231,0
20:55:04,-1,3155,0
20:55:04,10,3096,0
20:55:04,34,3198,0
20:55:04,20,3157,0
20:55:04,-44,3130,0
20:55:04,-86,3061,0
20:55:04,-71,3122,0
20:55:04,-46,3193,0
20:55:04,-36,3164,0
20:55:04,-23,2963,0
20:55:04,-10,2821,0
20:55:04,-4,2697,0
20:55:04,0,2687,0
20:55:04,4,2713,0
20:55:04,4,2678,0
20:55:04,5,2677,0
20:55:04,7,2651,0
20:55:04,5,2719,0
20:55:04,4,2732,0
20:55:04,10,2623,0
20:55:04,15,2642,0
20:55:04,15,2589,0
20:55:04,11,2647,0
20:55:04,11,2610,0
20:55:04,14,2534,0
20:55:04,15,2407,0
20:55:04,13,2455,0
20:55:04,16,2593,0
20:55:04,17,2591,0
20:55:04,10,2518,0
20:55:04,11,2469,0
20:55:04,23,2465,0
20:55:04,28,2513,0
20:55:04,24,2559,0
20:55:04,25,2427,0
20:55:04,28,2353,0
20:55:04,27,2357,0
20:55:04,26,2447,0
20:55:04,25,2535,0
20:55:04,22,2513,0
20:55:04,19,2521,0
20:55:04,17,2465,0
20:55:04,12,2455,0
20:55:04,8,2433,0
20:55:04,4,2336,0
20:55:04,-1,2455,0
20:55:05,-5,2407,0
20:55:05,-5,2422,0
20:55:05,-6,2458,0
20:55:05,-7,2343,0
20:55:05,-7,2313,0
20:55:05,-8,2306,0
20:55:05,-6,2307,0
20:55:05,-5,2302,0
20:55:05,-9,2295,0
20:55:05,-11,2362,0
20:55:05,-5,2315,0
20:55:05,-5,2282,0
20:55:05,-11,2350,0
20:55:05,-10,2289,0
20:55:05,-6,2327,0
20:55:05,-6,2266,0
20:55:05,-6,2312,0
20:55:05,-4,2289,0
20:55:05,-6,2225,0
20:55:05,-5,2325,0
20:55:05,-1,2267,0
20:55:05,2,2222,0
20:55:05,1,2327,0
20:55:05,0,2262,0
20:55:05,-1,2324,0
20:55:05,-2,2279,0
20:55:05,-2,2256,0
20:55:05,-4,2290,0
20:55:05,-3,2217,0
20:55:05,-2,2235,0
20:55:05,-3,2204,0
20:55:05,-3,2199,0
20:55:05,-1,2177,0
20:55:05,-6,2147,0
20:55:05,-12,2192,0
20:55:05,-7,2181,0
20:55:05,-3,2177,0
20:55:05,-7,2208,0
20:55:05,-7,2155,0
20:55:05,-2,2180,0
20:55:05,0,2176,0
20:55:05,1,2197,0
20:55:05,-3,2164,0
20:55:05,-18,2153,0
20:55:05,-26,2199,0
20:55:05,-20,2166,0
20:55:05,-15,2052,0
20:55:05,-17,2141,0
20:55:05,-17,2119,0
20:55:05,-15,2137,0
20:55:05,-14,1970,0
20:55:05,-12,2055,0
20:55:05,-10,2156,0
20:55:05,-9,2052,0
20:55:05,-6,2103,0
20:55:05,-6,2067,0
20:55:05,-6,2104,0
20:55:05,-5,2095,0
20:55:05,-7,2049,0
20:55:05,-11,2115,0
20:55:05,-6,2083,0
20:55:05,1,2081,0
20:55:05,-4,2125,0
20:55:05,-5,2135,0
20:55:05,0,2173,0
20:55:05,2,2107,0
20:55:05,13,2076,0
20:55:05,35,2112,0
20:55:05,19,2049,0
20:55:05,-43,2070,0
20:55:05,-83,2084,0
20:55:05,-65,2137,0
20:55:05,-35,2118,0
20:55:05,-21,2013,0
20:55:05,-11,2017,0
20:55:05,-1,2113,0
20:55:05,3,2370,0
20:55:05,5,2421,0
20:55:05,7,2361,0
20:55:05,8,2352,0
20:55:05,11,2257,0
20:55:05,17,2152,0
20:55:05,18,2339,0
20:55:05,13,2245,0
20:55:05,11,2289,0
20:55:05,14,2259,0
20:55:05,17,2320,0
20:55:05,18,2454,0
20:55:05,19,2363,0
20:55:05,22,2327,0
20:55:05,23,2302,0
20:55:05,22,2229,0
20:55:05,23,2347,0
20:55:05,25,2325,0
20:55:05,25,2327,0
20:55:05,27,2224,0
20:55:05,29,2310,0
20:55:05,30,2359,0
20:55:05,32,2327,0
20:55:05,34,2378,0
20:55:05,36,2320,0
20:55:05,36,2294,0
20:55:05,33,2337,0
20:55:05,29,2278,0
20:55:05,27,2341,0
20:55:05,28,2267,0
20:55:05,27,2349,0
20:55:05,23,2394,0
20:55:05,15,2302,0
20:55:05,7,2340,0
20:55:05,3,2320,0
20:55:05,4,2282,0
20:55:05,3,2298,0
20:55:05,-1,2220,0
20:55:05,-3,2270,0
20:55:05,-3,2429,0
20:55:05,-4,2422,0
20:55:05,-4,2412,0
20:55:05,-3,2362,0
20:55:05,-2,2411,0
20:55:05,-3,2437,0
20:55:05,-5,2348,0
20:55:05,-7,2379,0
20:55:05,-4,2374,0
20:55:05,1,2417,0
20:55:06,1,2300,0
20:55:06,-1,2190,0
20:55:06,-2,2254,0
20:55:06,-1,2427,0
20:55:06,-2,2494,0
20:55:06,-2,2480,0
20:55:06,-3,2428,0
20:55:06,-2,2544,0
20:55:06,-3,2421,0
20:55:06,-7,2403,0
20:55:06,-7,2447,0
20:55:06,-2,2455,0
20:55:06,-1,2544,0
20:55:06,-3,2525,0
20:55:06,-4,2511,0
20:55:06,-3,2505,0
20:55:06,-5,2551,0
20:55:06,-7,2550,0
20:55:06,-5,2486,0
20:55:06,-3,2548,0
20:55:06,-5,2560,0
20:55:06,-8,2512,0
20:55:06,-9,2540,0
20:55:06,-7,2542,0
20:55:06,-5,2580,0
20:55:06,-5,2569,0
20:55:06,-2,2532,0
20:55:06,1,2471,0
20:55:06,-3,2423,0
20:55:06,-3,2484,0
20:55:06,10,2607,0
20:55:06,20,2409,0
20:55:06,14,2479,0
20:55:06,5,2476,0
20:55:06,1,2514,0
20:55:06,-2,2469,0
20:55:06,-2,2467,0
20:55:06,2,2560,0
20:55:06,3,2453,0
20:55:06,0,2477,0
20:55:06,1,2461,0
20:55:06,1,2459,0
20:55:06,-2,2490,0
20:55:06,-3,2529,0
20:55:06,-1,2596,0
20:55:06,0,2548,0
20:55:06,-1,2525,0
20:55:06,-1,2511,0
20:55:06,-2,2595,0
20:55:06,-3,2632,0
20:55:06,-3,2574,0
20:55:06,-3,2564,0
20:55:06,-4,2602,0
20:55:06,-3,2572,0
20:55:06,-3,2605,0
20:55:06,-5,2612,0
20:55:06,-6,2509,0
20:55:06,-4,2621,0
20:55:06,-3,2697,0
20:55:06,-4,2698,0
20:55:06,-6,2646,0
20:55:06,-6,2626,0
20:55:06,-2,2711,0
20:55:06,0,2484,0
20:55:06,-2,2342,0
20:55:06,-3,2371,0
20:55:06,-2,2337,0
20:55:06,-4,2389,0
20:55:06,-4,2327,0
20:55:06,1,2352,0
20:55:06,3,2319,0
20:55:06,0,2364,0
20:55:06,-1,2444,0
20:55:06,-2,2415,0
20:55:06,-4,2360,0
20:55:06,-2,2364,0
20:55:06,0,2437,0
20:55:06,2,2442,0
20:55:06,18,2407,0
20:55:06,36,2494,0
20:55:06,8,2494,0
20:55:06,-56,2455,0
20:55:06,-86,2514,0
20:55:06,-64,2489,0
20:55:06,-41,2494,0
20:55:06,-35,2429,0
20:55:06,-23,2380,0
20:55:06,-5,2532,0
20:55:06,2,2496,0
20:55:06,2,2510,0
20:55:06,5,2537,0
20:55:06,5,2572,0
20:55:06,5,2603,0
20:55:06,8,2570,0
20:55:06,8,2673,0
20:55:06,7,2692,0
20:55:06,9,2670,0
20:55:06,10,2551,0
20:55:06,10,2516,0
20:55:06,11,2647,0
20:55:06,12,2720,0
20:55:06,10,2741,0
20:55:06,11,2757,0
20:55:06,15,2765,0
20:55:06,17,2795,0
20:55:06,17,2607,0
20:55:06,20,2627,0
20:55:06,20,2610,0
20:55:06,20,2672,0
20:55:06,23,2740,0
20:55:06,26,2709,0
20:55:06,24,2727,0
20:55:06,25,2743,0
20:55:06,30,2667,0
20:55:06,30,2619,0
20:55:06,27,2558,0
20:55:06,29,2577,0
20:55:06,31,2699,0
20:55:06,22,2695,0
20:55:06,10,2706,0
20:55:06,7,2713,0
20:55:06,5,2804,0
20:55:06,-1,2820,0
20:55:06,-2,2746,0
20:55:06,2,2725,0
20:55:07,-2,2661,0
20:55:07,-10,2710,0
20:55:07,-8,2719,0
20:55:07,-3,2717,0
20:55:07,-4,2737,0
20:55:07,-6,2752,0
20:55:07,-6,2714,0
20:55:07,-7,2639,0
20:55:07,-6,2617,0
20:55:07,-5,2742,0
20:55:07,-7,2687,0
20:55:07,-10,2716,0
20:55:07,-6,2777,0
20:55:07,-2,2741,0
20:55:07,-4,2755,0
20:55:07,-6,2753,0
20:55:07,-4,2737,0
20:55:07,-10,2644,0
20:55:07,-24,2652,0
20:55:07,-33,2670,0
20:55:07,-27,2740,0
20:55:07,-19,2854,0
20:55:07,-18,2769,0
20:55:07,-18,2700,0
20:55:07,-16,2720,0
20:55:07,-18,2673,0
20:55:07,-21,2642,0
20:55:07,-18,2614,0
20:55:07,-12,2657,0
20:55:07,-10,2699,0
20:55:07,-9,2717,0
20:55:07,-10,2724,0
20:55:07,-14,2675,0
20:55:07,-15,2518,0
20:55:07,-13,2542,0
20:55:07,-12,2695,0
20:55:07,-13,2691,0
20:55:07,-11,2619,0
20:55:07,-6,2604,0
20:55:07,-4,2662,0
20:55:07,-6,2579,0
20:55:07,-5,2635,0
20:55:07,-4,2643,0
20:55:07,-5,2608,0
20:55:07,-8,2588,0
20:55:07,-9,2543,0
20:55:07,-9,2537,0
20:55:07,-7,2577,0
20:55:07,-6,2511,0
20:55:07,-6,2572,0
20:55:07,-6,2688,0
20:55:07,-4,2867,0
20:55:07,-3,2867,0
20:55:07,-3,2850,0
20:55:07,-2,2864,0
20:55:07,-1,2786,0
20:55:07,-2,2779,0
20:55:07,-3,2867,0
20:55:07,-2,2775,0
20:55:07,-2,2653,0
20:55:07,-2,2836,0
20:55:07,-3,2850,0
20:55:07,-6,2782,0
20:55:07,-4,2765,0
20:55:07,1,2782,0
20:55:07,2,2670,0
20:55:07,10,2681,0
20:55:07,32,2683,0
20:55:07,32,2612,0
20:55:07,-18,2652,0
20:55:07,-71,2679,0
20:55:07,-75,2738,0
20:55:07,-50,2656,0
20:55:07,-34,2577,0
20:55:07,-23,2619,0
20:55:07,-9,2682,0
20:55:07,-2,2648,0
20:55:07,1,2642,0
20:55:07,9,2519,0
20:55:07,12,2491,0
20:55:07,8,2487,0
20:55:07,9,2527,0
20:55:07,14,2506,0
20:55:07,14,2451,0
20:55:07,13,2422,0
20:55:07,14,2424,0
20:55:07,11,2417,0
20:55:07,9,2454,0
20:55:07,13,2420,0
20:55:07,17,2497,0
20:55:07,18,2368,0
20:55:07,18,2354,0
20:55:07,19,2423,0
20:55:07,20,2375,0
20:55:07,21,2454,0
20:55:07,23,2395,0
20:55:07,24,2284,0
20:55:07,25,2356,0
20:55:07,27,2274,0
20:55:07,28,2359,0
20:55:07,29,2366,0
20:55:07,31,2305,0
20:55:07,30,2328,0
20:55:07,29,2290,0
20:55:07,28,2302,0
20:55:07,25,2266,0
20:55:07,20,2225,0
20:55:07,17,2279,0
20:55:07,13,2246,0
20:55:07,7,2293,0
20:55:07,3,2187,0
20:55:07,2,2237,0
20:55:07,-3,2144,0
20:55:07,-9,2144,0
20:55:07,-7,2267,0
20:55:07,-2,2271,0
20:55:07,-2,2305,0
20:55:07,-4,2362,0
20:55:07,-3,2252,0
20:55:07,-3,2347,0
20:55:07,-3,2273,0
20:55:07,-3,2291,0
20:55:07,-2,2307,0
20:55:07,-2,2289,0
20:55:07,-2,2262,0
20:55:08,-4,2257,0
20:55:08,-2,2214,0
20:55:08,0,2204,0
20:55:08,-3,2175,0
20:55:08,-3,2117,0
20:55:08,9,2126,0
20:55:08,20,2217,0
20:55:08,17,2151,0
20:55:08,12,2105,0
20:55:08,9,2165,0
20:55:08,7,2150,0
20:55:08,6,2108,0
20:55:08,4,2120,0
20:55:08,-3,2057,0
20:55:08,-5,2144,0
20:55:08,4,2153,0
20:55:08,6,2130,0
20:55:08,-1,2059,0
20:55:08,0,2069,0
20:55:08,2,2190,0
20:55:08,-4,2190,0
20:55:08,-9,2100,0
20:55:08,-6,2160,0
20:55:08,-6,2052,0
20:55:08,-7,2052,0
20:55:08,-2,2055,0
20:55:08,1,2023,0
20:55:08,1,2123,0
20:55:08,-1,2016,0
20:55:08,-3,1999,0
20:55:08,-3,2084,0
20:55:08,0,2104,0
20:55:08,-1,2002,0
20:55:08,-6,1950,0
20:55:08,-9,2032,0
20:55:08,-7,1974,0
20:55:08,-4,1955,0
20:55:08,-4,1959,0
20:55:08,-7,1778,0
20:55:08,-9,1626,0
20:55:08,-4,1657,0
20:55:08,0,1700,0
20:55:08,-3,1734,0
20:55:08,-4,1697,0
20:55:08,-3,1684,0
20:55:08,-3,1689,0
20:55:08,-5,1615,0
20:55:08,-4,1680,0
20:55:08,-2,1675,0
20:55:08,-1,1722,0
20:55:08,-1,1630,0
20:55:08,-1,1783,0
20:55:08,0,1712,0
20:55:08,1,1591,0
20:55:08,-1,1690,0
20:55:08,-1,1730,0
20:55:08,1,1647,0
20:55:08,-2,1676,0
20:55:08,-4,1565,0
20:55:08,-1,1622,0
20:55:08,-1,1613,0
20:55:08,-2,1605,0
20:55:08,2,1539,0
20:55:08,3,1524,0
20:55:08,10,1599,0
20:55:08,28,1579,0
20:55:08,22,1601,0
20:55:08,-33,1580,0
20:55:08,-76,1657,0
20:55:08,-61,1701,0
20:55:08,-29,1620,0
20:55:08,-16,1582,0
20:55:08,-8,1590,0
20:55:08,2,1534,0
20:55:08,4,1570,0
20:55:08,7,1600,0
20:55:08,10,1609,0
20:55:08,9,1557,0
20:55:08,9,1532,0
20:55:08,12,1607,0
20:55:08,11,1574,0
20:55:08,11,1522,0
20:55:08,13,1576,0
20:55:08,8,1554,0
20:55:08,8,1606,0
20:55:08,16,1582,0
20:55:08,14,1586,0
20:55:08,6,1600,0
20:55:08,11,1537,0
20:55:08,14,1540,0
20:55:08,11,1499,0
20:55:08,14,1543,0
20:55:08,21,1619,0
20:55:08,21,1546,0
20:55:08,25,1570,0
20:55:08,32,1549,0
20:55:08,29,1594,0
20:55:08,25,1578,0
20:55:08,31,1501,0
20:55:08,33,1531,0
20:55:08,27,1524,0
20:55:08,29,1576,0
20:55:08,34,1554,0
20:55:08,30,1486,0
20:55:08,24,1555,0
20:55:08,19,1548,0
20:55:08,15,1550,0
20:55:08,9,1531,0
20:55:08,1,1515,0
20:55:08,0,1565,0
20:55:08,5,1532,0
20:55:08,2,1647,0
20:55:08,-8,1568,0
20:55:08,-7,1574,0
20:55:08,0,1622,0
20:55:08,-1,1545,0
20:55:08,-6,1539,0
20:55:08,-10,1516,0
20:55:08,-20,1523,0
20:55:08,-26,1598,0
20:55:08,-19,1570,0
20:55:08,-15,1515,0
20:55:08,-18,1575,0
20:55:08,-16,1512,0
20:55:08,-10,1469,0
20:55:09,-9,1487,0
20:55:09,-10,1637,0
20:55:09,-8,1609,0
20:55:09,-9,1574,0
20:55:09,-9,1529,0
20:55:09,-7,1543,0
20:55:09,-6,1519,0
20:55:09,-7,1532,0
20:55:09,-9,1549,0
20:55:09,-13,1617,0
20:55:09,-9,1540,0
20:55:09,-4,1630,0
20:55:09,-6,1644,0
20:55:09,-9,1460,0
20:55:09,-4,1369,0
20:55:09,-3,1483,0
20:55:09,-7,1568,0
20:55:09,-8,1605,0
20:55:09,-7,1584,0
20:55:09,-8,1601,0
20:55:09,-8,1572,0
20:55:09,-5,1645,0
20:55:09,-6,1649,0
20:55:09,-4,1630,0
20:55:09,0,1739,0
20:55:09,0,1777,0
20:55:09,-3,1842,0
20:55:09,-2,2019,0
20:55:09,-2,2042,0
20:55:09,-5,2085,0
20:55:09,-7,2098,0
20:55:09,-7,1942,0
20:55:09,-6,1982,0
20:55:09,-4,2067,0
20:55:09,-3,2128,0
20:55:09,-4,2073,0
20:55:09,-3,1995,0
20:55:09,-2,1997,0
20:55:09,-3,1911,0
20:55:09,-4,1972,0
20:55:09,-3,2019,0
20:55:09,-3,1977,0
20:55:09,-4,1955,0
20:55:09,-3,1994,0
20:55:09,-2,1970,0
20:55:09,-1,1961,0
20:55:09,-1,2019,0
20:55:09,-1,2030,0
20:55:09,-2,2066,0
20:55:09,-1,2180,0
20:55:09,-2,2099,0
20:55:09,-3,2044,0
20:55:09,-1,2100,0
20:55:09,-1,2117,0
20:55:09,-1,1994,0
20:55:09,0,2022,0
20:55:09,0,2051,0
20:55:09,-2,2017,0
20:55:09,-2,1986,0
20:55:09,-2,2064,0
20:55:09,-2,2069,0
20:55:09,-2,2049,0
20:55:09,-1,2054,0
20:55:09,-1,1972,0
20:55:09,-1,2010,0
20:55:09,-1,2068,0
20:55:09,-3,2060,0
20:55:09,-3,2095,0
20:55:09,-1,2075,0
20:55:09,3,2131,0
20:55:09,4,2067,0
20:55:09,2,2073,0
20:55:09,2,2099,0
20:55:09,4,2059,0
20:55:09,3,2059,0
20:55:09,0,2087,0
20:55:09,0,2051,0
20:55:09,1,2087,0
20:55:09,-1,2065,0
20:55:09,-1,2137,0
20:55:09,2,2176,0
20:55:09,5,2152,0
20:55:09,16,2142,0
20:55:09,36,2052,0
20:55:09,23,2075,0
20:55:09,-34,2095,0
20:55:09,-78,2142,0
20:55:09,-69,2237,0
20:55:09,-41,2125,0
20:55:09,-28,2110,0
20:55:09,-18,2217,0
20:55:09,-4,2143,0
20:55:09,-2,2238,0
20:55:09,-4,2178,0
20:55:09,2,2275,0
20:55:09,10,2244,0
20:55:09,11,2132,0
20:55:09,10,2175,0
20:55:09,10,2145,0
20:55:09,10,2197,0
20:55:09,11,2193,0
20:55:09,12,2230,0
20:55:09,12,2262,0
20:55:09,14,2255,0
20:55:09,17,2255,0
20:55:09,25,2269,0
20:55:09,33,2284,0
20:55:09,36,2300,0
20:55:09,36,2240,0
20:55:09,37,2252,0
20:55:09,36,2248,0
20:55:09,32,2254,0
20:55:09,34,2258,0
20:55:09,38,2252,0
20:55:09,37,2196,0
20:55:09,36,2111,0
20:55:09,38,2269,0
20:55:09,37,2254,0
20:55:09,35,2220,0
20:55:09,36,2264,0
20:55:09,37,2231,0
20:55:09,34,2187,0
20:55:09,29,2210,0
20:55:09,24,2162,0
20:55:09,17,2203,0
20:55:10,12,2251,0
20:55:10,7,2213,0
20:55:10,2,2387,0
20:55:10,1,2242,0
20:55:10,-2,2086,0
20:55:10,-7,2154,0
20:55:10,-6,2254,0
20:55:10,-3,2344,0
20:55:10,-5,2334,0
20:55:10,-6,2380,0
20:55:10,-4,2389,0
20:55:10,-7,2385,0
20:55:10,-13,2302,0
20:55:10,-7,2007,0
20:55:10,-1,1919,0
20:55:10,-1,1710,0
20:55:10,-3,1884,0
20:55:10,-6,1972,0
20:55:10,-10,1979,0
20:55:10,-7,2022,0
20:55:10,-1,2042,0
20:55:10,-1,1975,0
20:55:10,-6,2044,0
20:55:10,-6,2015,0
20:55:10,-4,2064,0
20:55:10,-8,2043,0
20:55:10,-14,1970,0
20:55:10,-13,2024,0
20:55:10,-10,2010,0
20:55:10,-10,2000,0
20:55:10,-10,1945,0
20:55:10,-9,1980,0
20:55:10,-9,2058,0
20:55:10,-10,2010,0
20:55:10,-3,1982,0
20:55:10,1,1910,0
20:55:10,-5,1959,0
20:55:10,-11,2007,0
20:55:10,-9,1918,0
20:55:10,-7,1872,0
20:55:10,-7,1844,0
20:55:10,-2,1810,0
20:55:10,0,1970,0
20:55:10,-6,1993,0
20:55:10,-7,1935,0
20:55:10,-1,1887,0
20:55:10,0,1900,0
20:55:10,-3,1969,0
20:55:10,-2,1891,0
20:55:10,-2,1944,0
20:55:10,-8,1904,0
20:55:10,-10,1937,0
20:55:10,-9,1925,0
20:55:10,-7,1904,0
20:55:10,-6,1928,0
20:55:10,-7,1852,0
20:55:10,-7,1846,0
20:55:10,-5,1775,0
20:55:10,-3,1803,0
20:55:10,-4,1900,0
20:55:10,-3,1767,0
20:55:10,-2,1785,0
20:55:10,-4,1816,0
20:55:10,-3,1723,0
20:55:10,-3,1783,0
20:55:10,-5,1815,0
20:55:10,-4,1789,0
20:55:10,-2,1672,0
20:55:10,-4,1692,0
20:55:10,-6,1739,0
20:55:10,-4,1717,0
20:55:10,0,1732,0
20:55:10,2,1815,0
20:55:10,1,1664,0
20:55:10,-3,1670,0
20:55:10,-2,1646,0
20:55:10,-1,1697,0
20:55:10,-3,1678,0
20:55:10,-2,1567,0
20:55:10,1,1641,0
20:55:10,3,1699,0
20:55:10,18,1675,0
20:55:10,38,1637,0
20:55:10,15,1554,0
20:55:10,-48,1627,0
20:55:10,-79,1622,0
20:55:10,-58,1562,0
20:55:10,-32,1567,0
20:55:10,-23,1570,0
20:55:10,-12,1585,0
20:55:10,1,1487,0
20:55:10,4,1525,0
20:55:10,-2,1379,0
20:55:10,-12,1467,0
20:55:10,-17,1619,0
